NAME	TITLE	SCORE	
EXOC6		-0.15029219	
OR4N2		-0.15030022	
ARHGAP18		-0.15039425	
SNCAIP		-0.15052462	
IDH3B		-0.1506879	
CFAP47-2		-0.15086167	
KNTC1		-0.15094727	
SPR		-0.15107596	
SNORC		-0.1510992	
CXHXorf66		-0.1511553	
IER3IP1		-0.15138857	
CDCA7		-0.15164283	
PAQR7		-0.15182517	
TUB		-0.15188856	
SYT4		-0.15190828	
TNP2		-0.15204167	
RSRC1		-0.15209082	
SLC10A2		-0.15210043	
RFX4		-0.15215254	
NISCH		-0.15216832	
FAM78A		-0.1521959	
SAPCD1		-0.1522134	
ZNF239		-0.15230355	
TEX35		-0.15233094	
MACO1		-0.15242386	
YOD1		-0.15247697	
ADIG		-0.15252711	
COQ2		-0.15253605	
SHPK		-0.15256599	
RCAN2		-0.15266134	
MCRS1		-0.15270004	
TBC1D22B		-0.15276341	
NPFFR2		-0.15301973	
RAX2		-0.15305997	
SLX4IP		-0.15329783	
OR1E1		-0.15333423	
ERP27		-0.15333511	
POLQ		-0.15348819	
ITIH5		-0.15357679	
TTLL8		-0.15364926	
ZCCHC13		-0.15369181	
ZC2HC1B		-0.15386531	
FSCN3		-0.15389866	
CNBD1		-0.15393335	
TMEM144		-0.15393415	
CFAP65		-0.15407173	
PRKAB2		-0.15413715	
ZFP82		-0.15427005	
C12H6orf163		-0.15452002	
DAGLB		-0.15466921	
F8A1		-0.15469813	
CCDC177		-0.1547026	
FBXO43		-0.15502328	
SENP2		-0.15505286	
CDK5RAP1		-0.15508252	
TMCO2		-0.15521523	
ZSWIM2		-0.15527564	
ANK1		-0.15529664	
C5H16orf46		-0.15540972	
OSBPL10		-0.15542477	
HDAC3		-0.15542987	
NDUFC1		-0.15551245	
NKX3-1		-0.15557294	
SERPINE2		-0.15565228	
C3H15orf40		-0.15571819	
CDKN1C		-0.15576507	
CLEC12B		-0.15577833	
ZBTB46		-0.15592901	
TRIB3		-0.15593083	
C35H6orf201		-0.15620747	
EAF2		-0.15623231	
DAZL		-0.15624681	
BRI3		-0.1563321	
HSD17B3		-0.1563868	
CCDC153		-0.1565619	
MICU1		-0.1566284	
RABIF		-0.1566293	
ZNF384		-0.1567552	
OR4N2B		-0.15677197	
COL6A6		-0.15680568	
GPR3		-0.1568192	
MROH1		-0.15697025	
UBE2G2		-0.15720356	
FAM8A1		-0.15728517	
EPSTI1		-0.15740296	
RNF133		-0.15746273	
FOXQ1		-0.15754704	
TPRA1		-0.15764105	
RPGR		-0.15775625	
PTPRQ		-0.15781167	
RBCK1		-0.15789917	
TMEM106A		-0.15796371	
CCDC27		-0.1583505	
SEC16A		-0.15864873	
TNFSF11		-0.15875548	
TMEM51		-0.1588418	
MCM8		-0.1588687	
FSHR		-0.15908685	
SGO1		-0.15912981	
MIR8828		-0.15920433	
ARID1B		-0.15931953	
FOXJ3		-0.15955201	
POLK		-0.15967491	
CSGALNACT2		-0.15978894	
SLC22A14		-0.15990017	
BLM		-0.16001202	
ZCCHC18		-0.16017278	
PRSS37		-0.16029316	
TRIM80		-0.16043238	
SLC9C2		-0.16044295	
PLAC8L1		-0.16045277	
TRPC7		-0.16070281	
SPG7		-0.16077584	
AKAP14		-0.16088647	
RNF151		-0.16091363	
BPIFC		-0.16094582	
RBM44		-0.1612565	
MCMDC2		-0.16138187	
SLC39A4		-0.16142245	
MICALL2		-0.161556	
EXOC3L1		-0.16155721	
TNIP2		-0.16167699	
KCNK13		-0.16168642	
IZUMO3		-0.16181386	
UBL4B		-0.1618237	
ZIC2		-0.16185933	
OSBPL1A		-0.16190311	
ARID4A		-0.16199051	
AAAS		-0.1620293	
FAM133A		-0.16212407	
GSG1		-0.16233543	
TIMP2-2		-0.1623463	
SLC51A		-0.16234839	
CHAT		-0.162351	
OTC		-0.16237368	
C1H18orf63		-0.16250223	
PEX11A		-0.16258587	
CDYL		-0.16267544	
KLHDC4		-0.16268161	
COA8		-0.16281347	
SRXN1		-0.1628415	
CCDC196		-0.16294879	
TLCD3A		-0.16321456	
FAM184A		-0.16325265	
BBS5		-0.16327076	
ADTRP		-0.1633765	
MRPL20		-0.16339684	
ADI1		-0.1633979	
CCDC91		-0.16346374	
MADCAM1		-0.16351342	
TERB2		-0.1635342	
STAT4		-0.16362831	
FBN2		-0.16368093	
PAPPA2		-0.16379929	
SF3B5		-0.16392212	
LRFN1		-0.16409235	
BAG4		-0.16410229	
KCNH1		-0.16420954	
SPATA16		-0.16422008	
MYL10		-0.16431129	
NDUFB2		-0.1643217	
EGR3		-0.16457558	
CFAP97D1		-0.16462444	
TEX50		-0.16473609	
CACNA1G		-0.16501231	
ZNF583		-0.16501857	
SFMBT2		-0.16508467	
ACOT8		-0.1651032	
CAPZA3		-0.16510715	
USP50		-0.16510808	
CRLS1		-0.16521347	
CCDC188		-0.16534871	
SOX9		-0.16537386	
TMEM163		-0.16553886	
LAMC3		-0.16568813	
NDUFV1		-0.16572072	
PSMA4		-0.16598523	
TRIQK		-0.16608968	
BYSL		-0.16618156	
SCYL2		-0.16646138	
GRIA2		-0.16647963	
ELP4		-0.16648266	
LIN28B		-0.16650592	
C2H16orf78		-0.1665193	
MYO9A		-0.1665464	
ERICH2		-0.16654688	
LCORL		-0.16657858	
ARL6		-0.1666611	
NCAPD3		-0.16666354	
ERI1		-0.16701719	
HTR6		-0.16705245	
GRAMD1C		-0.16715182	
CHD1L		-0.1672773	
ACSBG1		-0.16732696	
AP1B1		-0.16733657	
CYP11B2		-0.16736694	
SPAM1		-0.16745742	
POLR3D		-0.16750543	
MYH16		-0.16753219	
ZNF652		-0.16756737	
CYP2S1		-0.16758679	
NCAN		-0.1676557	
SPATA3		-0.16765851	
TMEM117		-0.16774514	
CNRIP1		-0.16785352	
PDE6D		-0.16785948	
ST18		-0.16786711	
NGLY1		-0.16796543	
GLIPR1L2		-0.16809055	
TTC30B		-0.16811708	
IGSF22		-0.16812944	
ADAMTS13		-0.16819651	
FAM114A2		-0.16828945	
ZNF581		-0.16832101	
CALHM2		-0.16838408	
PIK3C2G		-0.16843504	
FSIP2		-0.16846736	
PITPNM2		-0.1687003	
GALNTL5		-0.168721	
MNT		-0.16872436	
TUSC1		-0.16876036	
NT5E		-0.16881858	
RDH11		-0.16890667	
FBXO45		-0.16901213	
CDKN1A		-0.16904761	
USP47		-0.16915363	
CARNS1		-0.16921763	
TXNDC9		-0.16922985	
GET1		-0.16924116	
CD84		-0.1692568	
ZNF704		-0.16935478	
TTC36		-0.16936415	
VCAM1		-0.16958216	
KCNK3		-0.16958962	
LRGUK		-0.16964537	
HS3ST1		-0.16981816	
LCAT		-0.16993293	
FAM166A		-0.16994034	
TTC7A		-0.16994697	
STAR		-0.16996814	
TNFSF9		-0.17000298	
ARHGEF39		-0.17029266	
HORMAD1		-0.17037074	
KANSL1L		-0.17068426	
NRSN2		-0.17074777	
RTTN		-0.17076777	
EID3		-0.1707955	
CASC3		-0.17079619	
CPM		-0.17080376	
GOSR2		-0.17081529	
AIP		-0.17106707	
TPRX1		-0.17109384	
PIWIL1		-0.17114605	
GDAP1		-0.17116052	
SPACA5		-0.17122744	
SLC52A3		-0.17128608	
KCNF1		-0.17139088	
FOXN1		-0.17153284	
BCAN		-0.17153336	
PPIL1		-0.17192218	
TEX12		-0.1720173	
ENTPD5		-0.17205532	
ACYP2		-0.17211403	
GRAMD1A		-0.17221686	
DYRK4		-0.17230678	
PCSK9		-0.17234503	
KLF17		-0.17235382	
IQCA1L		-0.17239095	
HERC5		-0.17248301	
MKRN2		-0.17280862	
AOC1		-0.17282939	
BMERB1		-0.17287111	
PGBD1		-0.17294858	
P2RX2		-0.17299886	
TMEM191C		-0.17306228	
USP30		-0.17311108	
KPNB1		-0.17316823	
THBS4		-0.17318256	
HOXC9		-0.17321774	
GAREM1		-0.17324676	
HEMK1		-0.17327704	
DNM3		-0.17343475	
UPF1		-0.17344832	
SOCS5		-0.17358816	
STRIT1		-0.17365694	
SDR42E1		-0.17374176	
RSRC2		-0.17375083	
MYOZ2		-0.17375319	
SYCP3		-0.1737972	
DEDD		-0.17384799	
HMGCR		-0.17392486	
ILDR2		-0.17396201	
NUDT11		-0.17405452	
HESX1		-0.17407809	
PHOSPHO1		-0.17412773	
CDC14A		-0.17418776	
CCDC57		-0.17425358	
SH2D4B		-0.17437781	
COX6A2		-0.17441376	
DPH3		-0.17451572	
HRH2		-0.17458205	
MROH9		-0.17466721	
TEX46		-0.1748309	
PAX5		-0.17486124	
DCAF17		-0.17500243	
TTC6		-0.17503671	
TUBA4A		-0.17505132	
ANAPC4		-0.17509249	
SPAG7		-0.17516394	
GAB3		-0.1753865	
OTUB2		-0.17549315	
UCN2		-0.17550448	
HCN1		-0.17551816	
LIMK1		-0.175567	
PPP1R8		-0.17564711	
GRIFIN		-0.17567168	
SAMD10		-0.17578906	
C10H2orf74		-0.17598322	
GDE1		-0.17608413	
CYREN		-0.17611562	
SLC22A10		-0.17616382	
PDHX		-0.17623635	
ZNF19		-0.17630224	
KLC3		-0.1763091	
C15H4orf45		-0.17644516	
ADAM29		-0.17665112	
TMEM82		-0.17672135	
ERAS		-0.1769664	
GPR61		-0.17718081	
TMC7		-0.17718163	
CDHR3		-0.17720729	
PARP1		-0.17724095	
ERG		-0.1772844	
TOLLIP		-0.17743838	
HERC4		-0.17752533	
GJA8		-0.17755513	
TCF7L2		-0.17762628	
OR6C75D		-0.17782165	
TERF1		-0.17800142	
RPGRIP1L		-0.17802176	
MBD3L1		-0.1781289	
ANKEF1		-0.17813532	
C1H19orf81		-0.17815125	
CENPC		-0.17816374	
TRAM1		-0.17817499	
GRID2IP		-0.17817892	
ZNF385B		-0.17818414	
MICOS13		-0.17823859	
AKAP4		-0.17837484	
ATG2B		-0.17843336	
VASH1		-0.17843728	
GLE1		-0.1784465	
PROX1		-0.17848767	
IMPA2		-0.17855929	
ADAMTS20		-0.17862608	
NOXRED1		-0.17866793	
BTG3		-0.17872505	
SH3GL3		-0.17884761	
ZNF579		-0.17897584	
HTR4		-0.17909068	
CDH20		-0.17911379	
TRIM66		-0.1791958	
RELL2		-0.17924505	
ZDHHC4		-0.17928067	
GPR52		-0.17928542	
KIF2B		-0.17955625	
DIDO1		-0.17957817	
WNT3		-0.17963634	
CSTL1		-0.17977022	
CE9		-0.17981108	
H2BC11		-0.17982537	
KRT38		-0.17982547	
NDUFAF8		-0.17985448	
APBA1		-0.1798785	
TSPYL1		-0.18003283	
C14H7orf31		-0.1801981	
GDPD4		-0.18020064	
GPI		-0.18021053	
SPPL2C		-0.180334	
GAPDHS		-0.18043774	
ACSBG2		-0.18050106	
METTL23		-0.18073903	
MIR147		-0.18076992	
KLF12		-0.18077649	
CD5		-0.18080693	
GPR4		-0.18082301	
ATP10A		-0.1808331	
MAPK6		-0.18087189	
CD226		-0.18095538	
ACTL7A		-0.18158795	
H2AC6		-0.18163158	
MCUR1		-0.18167894	
B3GALNT1		-0.18173146	
SLBP		-0.18175067	
SPATA32		-0.18191126	
OTOA		-0.18191358	
CD96		-0.18194886	
MORN4		-0.18199462	
DHRS7C		-0.18203239	
PEX5L		-0.18206528	
SDAD1		-0.18206753	
MYCBP		-0.1820948	
POU2F2		-0.18209594	
SNX21		-0.18221545	
C32H4orf17		-0.18224555	
AQP7		-0.18256822	
RAPH1		-0.18263	
MEX3A		-0.1827491	
CNNM1		-0.18276614	
GPR55		-0.1828567	
RAD54B		-0.1829026	
PPP1R9A		-0.18301702	
TGIF2LX		-0.18313083	
PCDH12		-0.18316457	
IDO2		-0.18337967	
PMPCB		-0.18343237	
SIGLEC11		-0.18352148	
ADGRV1		-0.18357481	
SPDL1		-0.18357493	
SLC38A9		-0.18362291	
FKBP3		-0.18365085	
MIEF1		-0.18373004	
RBMS2		-0.18383649	
ZDHHC3		-0.18406044	
DIAPH3		-0.18414842	
DHX29		-0.18414849	
OXTR		-0.18415494	
H2BL1		-0.1842605	
SUDS3		-0.18430668	
H1-7		-0.1845075	
CX3CL1		-0.18455634	
STK31		-0.18457735	
TRNAG-CCC-2		-0.18460049	
PSMA1		-0.18479918	
CTNNA3		-0.18483071	
KRTAP25-1		-0.18490657	
CDPF1		-0.18499148	
VIPAS39		-0.18508148	
PMEL		-0.18511291	
MVB12B		-0.18511456	
DNA2		-0.18512666	
ATP6V1FNB		-0.18526126	
C20H3orf20		-0.18527792	
MEI1		-0.1852956	
EOMES		-0.18540013	
RMND5A		-0.18545428	
CCIN		-0.1855083	
BCORL1		-0.18564041	
ASB17		-0.18568793	
TNFAIP2		-0.1857235	
ANKRD28		-0.18572392	
ODF1		-0.18573263	
OR8S3		-0.18585196	
SUSD3		-0.18587866	
TCERG1		-0.18588886	
MKNK2		-0.18590239	
RHOH		-0.18600869	
XRCC3		-0.18601938	
APOF		-0.18623817	
MTSS1		-0.18632048	
MRC1		-0.18635966	
OR9S19		-0.18636546	
SFRP2		-0.18659322	
CPNE7		-0.18665963	
C10H12orf56		-0.18668279	
SUN5		-0.18684074	
TMEM161B		-0.18721758	
CHIC2		-0.18731715	
FAHD2A		-0.18733382	
ASZ1		-0.18748544	
PRKG2		-0.1875577	
OR10J4		-0.18764679	
MAP3K3		-0.18797107	
FBXO41		-0.18798867	
TAC1		-0.18802449	
MUC4		-0.18819222	
NDRG3		-0.188202	
PHF24		-0.18820325	
METTL22		-0.18821472	
MS4A14		-0.18852507	
RAB37		-0.18874353	
LRRC10		-0.18882436	
CCNJL		-0.1888483	
SMCP		-0.18887608	
ESCO1		-0.18889923	
AHCTF1		-0.18891622	
CCK		-0.18894836	
AOC2		-0.18905437	
LMNTD1		-0.18911235	
PTTG1IP2		-0.18912517	
C12H6orf132		-0.18924057	
MEIOC		-0.18925904	
REXO2		-0.18933164	
CUPIN1		-0.18939526	
PITPNM1		-0.18946214	
RSPH14		-0.1895028	
FAM71F2		-0.18972072	
LRRC9		-0.18977965	
SH3GL2		-0.18997961	
RBX1		-0.19004385	
APTX		-0.19011177	
CAPZB		-0.19013047	
DISP3		-0.19042711	
KLHL36		-0.19049533	
WDR87		-0.19053136	
ITGA11		-0.1905512	
SSTR2		-0.190632	
PIGU		-0.19063722	
ABCC4		-0.19068165	
GET4		-0.19080298	
BCAS3		-0.1908604	
TOP2A		-0.19106278	
HYDIN		-0.19106907	
TCF4		-0.19111851	
CCDC33		-0.19115715	
DNAH8		-0.19117515	
STPG3		-0.19121014	
CDKAL1		-0.1912469	
SPTY2D1OS		-0.19125056	
MARCKS		-0.1912646	
OR6S1		-0.19128329	
CABS1		-0.19130643	
DCUN1D1		-0.19137686	
COL10A1		-0.19163296	
CERKL		-0.19174871	
RNF38		-0.1919111	
HS3ST4		-0.1920561	
FKBP6		-0.19214293	
C11H9orf24		-0.1922308	
MEX3C		-0.1923065	
SLC17A3		-0.19241305	
PRPF40A		-0.19246724	
SLC24A1		-0.1925244	
TOPAZ1		-0.19252701	
CLIP4		-0.19254577	
CCDC107		-0.19270447	
SIMC1		-0.19284454	
C20H3orf22		-0.19287561	
KCNH6		-0.19291827	
BCS1L		-0.1930216	
SCGB1C1		-0.19305679	
MARK1		-0.19319753	
SUCO		-0.19325237	
CACNB1		-0.19330935	
NELL2		-0.19334099	
NGFR		-0.19334395	
HMGB4		-0.19349228	
EPB41		-0.19350094	
CYP4A11		-0.19356717	
UBQLN3		-0.19373082	
TG		-0.19373113	
TESPA1		-0.19379193	
GMCL1		-0.19384614	
ASPSCR1		-0.19402045	
TTC30A		-0.19413507	
RNH1		-0.1941929	
SLC1A6		-0.19424754	
ADCK1		-0.19433582	
WBP2NL		-0.19441812	
LAG3		-0.19441885	
CARNMT1		-0.19443668	
ZHX1		-0.19448847	
REEP6		-0.19461508	
COQ10B		-0.19463822	
CELF3		-0.19484499	
ELOVL2		-0.19496025	
SNAPC4		-0.19503315	
YAE1		-0.1950369	
METTL6		-0.19505417	
RUBCNL		-0.19513333	
GALNT14		-0.19522078	
POU2F3		-0.19522639	
NUP153		-0.19534573	
SMIM18		-0.19553208	
PDC		-0.19557111	
TRIM17		-0.19559723	
SPATA19		-0.19571397	
PPP2R3B		-0.19576825	
TCHP		-0.19581017	
KCTD20		-0.19584562	
ERBB4		-0.19592294	
LPXN		-0.19594793	
MFSD14A		-0.19596235	
HMMR		-0.19598271	
RAB33A		-0.19598639	
NAPSA		-0.1962695	
SNTG1		-0.19628929	
NDUFAF4		-0.19635653	
KCNH5		-0.19639358	
POLR3G		-0.19647017	
CLMN		-0.19647929	
DOCK3		-0.19651172	
ACTR6		-0.19657175	
CA13		-0.19662485	
TMPRSS4		-0.19664387	
ARHGEF11		-0.19680862	
HAT1		-0.19686909	
C1QL1		-0.19706011	
C5H1orf87		-0.19713514	
MED13L		-0.19741291	
PROK2		-0.1974282	
TIGD4		-0.19749893	
CDC45		-0.19756962	
KIF17		-0.19764677	
LLCFC1		-0.19764838	
PSD3		-0.19776537	
ELOB		-0.19782187	
PPP1R36		-0.19784021	
CT83		-0.19784124	
ATP2C1		-0.19789834	
COL4A3		-0.1979626	
SYN2		-0.19799508	
CREB5		-0.19801037	
NUP85		-0.19816254	
CCDC66		-0.19819355	
CCT6B		-0.19828714	
DOCK5		-0.19843763	
TACR2		-0.19860937	
ABRA		-0.1986943	
TSBP1		-0.19873132	
DENND2C		-0.19874649	
CECR2		-0.19875586	
PKLR		-0.19875956	
LRFN3		-0.19882984	
PHLDB3		-0.19884907	
GDF9		-0.19889592	
JAML		-0.19889684	
C8H14orf28		-0.19892786	
CCDC73		-0.19898455	
HDAC6		-0.19912907	
DNAJB8		-0.19940533	
CC2D2B		-0.19962987	
HK3		-0.19969667	
GRIN1		-0.19981267	
RPP38		-0.19993414	
CPSF4		-0.2000164	
OR6C83		-0.20017037	
UBE2F		-0.20018293	
OR51Q1F		-0.2002403	
RP1		-0.20027639	
TMEFF1		-0.20030266	
CATSPERB		-0.20033874	
CYP27B1		-0.20055917	
ABHD1		-0.20061734	
TBC1D19		-0.20062223	
KCTD17		-0.20063008	
ENTPD1		-0.2007139	
HYAL3		-0.200716	
FSCB		-0.20083286	
MROH7		-0.2008807	
TEX49		-0.20099604	
RTCB		-0.2010032	
HTRA4		-0.2010829	
THEG		-0.2010997	
APBB1IP		-0.2013158	
DEPDC5		-0.20132482	
DYNC2H1		-0.20138822	
LEMD1		-0.20140073	
CLCN2		-0.2014122	
CGNL1		-0.20146567	
ACTRT3		-0.20152442	
PCP4L1		-0.20158668	
HNRNPLL		-0.20162697	
DCHS2		-0.20163861	
L3HYPDH		-0.20164496	
DYTN		-0.20171973	
FBXO40		-0.2018518	
GPD2		-0.20187649	
SLC26A4		-0.20198654	
DGKH		-0.20213538	
MIR1307		-0.20218065	
CACNA1H		-0.20219167	
GRM5		-0.20223711	
BPIFA3		-0.20223777	
C32H4orf3		-0.20227116	
TDRD6		-0.2023538	
IQCM		-0.20245151	
NOP14		-0.20251441	
FAM166C		-0.20252009	
SLC30A1		-0.20252872	
FAM187B		-0.20255953	
TDRD15		-0.2025925	
IDUA		-0.2026027	
SNX11		-0.20264441	
TM9SF4		-0.20265064	
ZFYVE1		-0.20295292	
MYO1H		-0.20301294	
RABEP2		-0.20305175	
CYP26B1		-0.20314021	
C27H12orf54		-0.20319755	
C11H9orf131		-0.20330936	
PDE4D		-0.20331644	
PPP4R1		-0.20332755	
CNOT1		-0.2034493	
NAA80		-0.20352755	
CRHBP		-0.20362246	
CATSPER3		-0.20362747	
LELP1		-0.20363411	
CEP85L		-0.20366745	
ING3		-0.20374648	
CHD8		-0.20375615	
OPLAH		-0.20376313	
FGF11		-0.20377894	
VIP		-0.20385142	
USP26		-0.20417006	
GTSF1L		-0.20417497	
TRPM4		-0.20421523	
PNPLA2		-0.20426105	
ODF3		-0.20426914	
FANCD2		-0.20429	
NCALD		-0.20436114	
COX5A		-0.20460615	
TEX37		-0.20463483	
DNAJB14		-0.20471896	
MYBPH		-0.2047546	
PACRGL		-0.20477024	
RLBP1		-0.20479049	
NEFL		-0.20487748	
HERPUD2		-0.204936	
LYPLA1		-0.20503645	
PLEKHA8		-0.20511429	
PKIB		-0.20518538	
FSTL5		-0.20525922	
KARS1		-0.20596662	
MARS2		-0.20600688	
CALR3		-0.20602995	
ANKRD45		-0.20603696	
SPATA18		-0.20612775	
MIR30D		-0.20619118	
WNT2B		-0.20632717	
FAM243A		-0.2063292	
RNF148		-0.20633435	
CIT		-0.20640862	
FOXE3		-0.20643562	
SORBS3		-0.20670246	
RBM28		-0.20712729	
RPL32		-0.20732228	
SENP3		-0.20732905	
SREK1IP1		-0.2075192	
RCC1		-0.2075679	
GTF2A1L		-0.20760486	
GRIK3		-0.20765984	
SATL1		-0.20766972	
BECN2		-0.20773754	
ARHGEF15		-0.20784892	
CNTN5		-0.20786804	
NOC2L		-0.20792156	
NEK11		-0.20796065	
IGDCC4		-0.20805284	
HSPA4L		-0.20807119	
SPATA13		-0.20823309	
GRIN3A		-0.20854293	
ZBTB45		-0.20870805	
TIPRL		-0.20877261	
TENT5D		-0.20878647	
HEATR4		-0.20898679	
DAAM2		-0.20902255	
BRSK2		-0.20917813	
DNAH14		-0.20918654	
TMCO5A		-0.2091909	
PHACTR1		-0.20919141	
SPEF2		-0.20931129	
FAM135B		-0.20939441	
TSPAN19		-0.20945768	
HCFC1R1		-0.20955367	
ANKRD52		-0.20974407	
TMEM247		-0.20984732	
ESCO2		-0.20988263	
GPR15		-0.20993106	
TMEM86A		-0.20994744	
IL18RAP		-0.21002601	
RFX3		-0.21003737	
GPR75		-0.21009985	
PHLDB2		-0.21011367	
BMS1		-0.21011983	
ALLC		-0.21013951	
AGO2		-0.21017548	
CTNND2		-0.21019588	
PPP4C		-0.21025412	
ECT2L		-0.2105904	
LTN1		-0.21064197	
CDKL4		-0.2106759	
TASOR2		-0.21069121	
OR6D7		-0.21086022	
LIPK		-0.21096113	
OSTM1		-0.21105409	
TBATA		-0.21127348	
ATP5F1A		-0.21138209	
ERICH3		-0.21172568	
FYTTD1		-0.21177097	
OR2A9		-0.21182816	
LRRC63		-0.21183592	
USP28		-0.21189106	
LGALS4		-0.21193336	
RAP2C		-0.21199146	
ARPC3		-0.21213609	
ASPDH		-0.21216847	
CFAP74		-0.2121735	
CDKN2B-2		-0.21217884	
KREMEN1		-0.21217892	
ACTR3		-0.2123006	
PBK		-0.21235122	
SLC7A10		-0.21239287	
GMPS		-0.21241648	
KLHDC9		-0.21248674	
FAR2		-0.21253708	
LINGO2		-0.2125545	
CCDC63		-0.21278979	
VWA3B		-0.21282259	
CCSAP		-0.21288568	
AASS		-0.21290879	
NRAP		-0.21299446	
DVL3		-0.2130754	
KCTD1		-0.213186	
DDX4		-0.21318981	
MIS18BP1		-0.21324725	
IQSEC2		-0.21327429	
NDUFA12		-0.21328762	
TEX43		-0.21332908	
PPM1A		-0.21345218	
BANF2		-0.21345812	
CFAP126		-0.21349305	
LRRC40		-0.21350795	
CCPG1		-0.2136668	
MUC16		-0.2136807	
ADAM18		-0.21372971	
HRK		-0.21393181	
ZBTB11		-0.21401139	
PYGO1		-0.21408306	
GLIPR1L1		-0.21429764	
LSM2		-0.21435802	
TMEM225		-0.2144615	
JKAMP		-0.21450071	
ZBBX		-0.2147477	
LPIN1		-0.21493946	
TTC9B		-0.21511222	
L3MBTL4		-0.21522984	
MYOT		-0.21528369	
CPLX2		-0.21540838	
DPRX		-0.21551496	
BBLN		-0.21558689	
NRG2		-0.21558984	
ENPP1		-0.21562591	
C37H2orf69		-0.21587038	
SPATA21		-0.21590465	
ADAM21		-0.2159129	
SPACA3		-0.21604244	
DYDC1		-0.2160717	
SEL1L2		-0.21612088	
BTBD11		-0.21612133	
JAKMIP1		-0.21618547	
MLYCD		-0.21623456	
MMP9		-0.21628433	
SMIM9		-0.21637061	
HENMT1		-0.21638542	
CCNT1		-0.21640882	
SUGT1		-0.21642002	
PREX1		-0.21649958	
RFTN2		-0.21650517	
P2RX3		-0.2165258	
C5H11orf71		-0.21654645	
FOSL1		-0.2165775	
PRR27		-0.21675397	
SEPTIN4		-0.2168517	
HDAC2		-0.21687229	
DISP2		-0.21693636	
PKDREJ		-0.21701147	
C4H5orf51		-0.21701661	
BOD1L1		-0.2171127	
TMBIM4		-0.21733096	
SLC32A1		-0.21736328	
FAM13C		-0.21768211	
TRMT6		-0.21783344	
POLG2		-0.21787162	
SIGLECL1		-0.21787524	
AKAP3		-0.2179411	
SEM1		-0.21798207	
KLHL41		-0.21799888	
ZNF596		-0.21800096	
TTC26		-0.21805283	
PLAGL2		-0.21806464	
FAM126B		-0.2182335	
GCNA		-0.21823679	
CAPN12		-0.21830282	
EIF1B		-0.21833028	
CCDC54		-0.21833035	
COBL		-0.21833272	
C5H16orf86		-0.21845165	
RHOF		-0.2184578	
GLCCI1		-0.21846928	
CAMSAP3		-0.21857862	
C32H4orf36		-0.21858807	
MEST		-0.21864092	
G2E3		-0.21866308	
DDHD1		-0.21899468	
HMCES		-0.21907052	
CEBPZ		-0.21916023	
LIN54		-0.21916361	
ZNF609		-0.21922436	
MIS18A		-0.219308	
UBE3B		-0.21934988	
RRM2		-0.21943212	
SLC12A6		-0.219434	
TTLL3		-0.2194936	
GPA33		-0.21949425	
CAND1		-0.21980333	
DHPS		-0.21983011	
OVOL1		-0.21992023	
SLC9A5		-0.21996371	
CRYBG3		-0.22006564	
TEX51		-0.22006966	
SEZ6		-0.22015725	
CETN3		-0.22036503	
NOTCH4		-0.22040756	
SLFNL1		-0.22042568	
CPA6		-0.22075924	
LHFPL5		-0.22076496	
FAM229B		-0.2207947	
AVL9		-0.22085904	
ZNF750		-0.2208634	
KBTBD2		-0.22089005	
TSSK3		-0.2209018	
PRR16		-0.22095813	
IQCF6		-0.22096676	
NHP2		-0.22097856	
C31H21orf91		-0.22107467	
CCDC15		-0.22109185	
ESD		-0.2211608	
HIVEP3		-0.2212461	
DNAI3		-0.22139207	
PCMT1		-0.22147584	
GDF1		-0.22151087	
PCDHB1		-0.22152476	
VPS13A		-0.22159119	
C16H4orf47		-0.22163852	
TAFA1		-0.22167432	
PEX13		-0.22173066	
MUC13		-0.2219158	
MYBPC1		-0.22194897	
SPATS1		-0.2219727	
FOXE1		-0.22206393	
MYEF2		-0.222132	
RNF125		-0.22214	
TMOD2		-0.22219458	
MRPS10		-0.22220953	
SOX30		-0.22226144	
CARM1		-0.22227429	
LATS2		-0.22230035	
PCGF1		-0.222352	
FLYWCH2		-0.22238827	
ABCG4		-0.22239621	
SERTM1		-0.222505	
NRARP		-0.22255501	
SERTAD2		-0.22257006	
CYP51A1		-0.22259277	
HIPK1		-0.22262889	
IQCN		-0.22276853	
ADAM2		-0.22280708	
C8B		-0.22284175	
PRPF31		-0.22296086	
TEX45		-0.22301517	
P3H4		-0.2231575	
LRRC8B		-0.22333351	
PHPT1		-0.22351275	
MUC1		-0.22354415	
LRRIQ1		-0.2236393	
CLGN		-0.22365789	
GINS1		-0.22377957	
PNPLA5		-0.22381277	
ELFN1		-0.2238228	
NRIP3		-0.22405836	
ZDHHC5		-0.2240657	
TOMM70		-0.2241518	
LHPP		-0.22428584	
CACNA1A		-0.22430706	
C24H20orf96		-0.2243596	
CSNK1G2		-0.22440656	
TSSK1B		-0.22441734	
LACC1		-0.22465467	
NAIF1		-0.22468156	
FANCM		-0.2246828	
MIR8848		-0.22476436	
PRSS27		-0.22497506	
SNTG2		-0.22508149	
KCNS2		-0.22511862	
OR56A1		-0.22523165	
OR52E4B		-0.22526191	
WNT16		-0.22531252	
KAT6B		-0.22536306	
ATAD2		-0.22539304	
SNAPC1		-0.22549489	
OAZ2		-0.22551066	
HHIPL1		-0.2255959	
CLCA1		-0.22568782	
LYPD3		-0.22571622	
GPR160		-0.22571771	
E2F4		-0.22578628	
RBMS1		-0.22583514	
