gene_id,SRR13389805,SRR13389807,SRR13389809,SRR13389815,SRR13389817,SRR13389818,SRR13389820,SRR13389824,SRR13389834,SRR13389840,SRR13389841,SRR13389849
gene-HERPUD2|HERPUD2,3976,4201,4098,1579,5168,1456,3365,4451,1143,1710,1111,2778
gene-LOC100687833|LOC100687833,1079,1185,730,1508,1041,6230,793,874,1087,1194,3536,928
gene-SEPTIN7|SEPTIN7,2506,2183,1317,1389,2785,4555,1508,1969,1978,2414,1435,1617
gene-LOC119866597|LOC119866597,28,38,26,21,42,0,23,17,12,13,0,8
gene-EEPD1|EEPD1,253,237,180,205,331,264,351,279,124,142,66,137
gene-AOAH|AOAH,0,0,0,0,0,93,0,0,0,0,0,0
gene-KIAA0895|KIAA0895,2168,2018,1574,1168,2786,647,1315,1937,2147,2927,1305,2191
gene-ANLN|ANLN,2999,2664,1653,1179,3432,717,1972,2098,1840,2127,2953,2132
gene-ELMO1|ELMO1,1176,1240,586,2297,819,720,887,1261,2072,1581,115,558
gene-LOC111098825|LOC111098825,239,255,198,73,248,0,210,214,62,54,0,142
gene-LOC111098824|LOC111098824,333,0,409,0,0,0,0,0,0,0,0,0
gene-LOC119866623|LOC119866623,1,0,0,0,1,0,0,0,1,0,0,0
gene-LOC111098695|LOC111098695,22,36,6,27,48,0,33,76,31,20,0,22
gene-LOC111098697|LOC111098697,0,0,0,0,0,0,0,2,0,4,0,0
gene-LOC119866189|LOC119866189,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098698|LOC111098698,4,6,0,4,0,0,0,0,6,7,0,0
gene-LOC100686196|LOC100686196,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098700|LOC111098700,5,0,0,0,20,0,0,0,0,4,2,5
gene-LOC111098832|LOC111098832,63,56,47,60,40,0,48,54,26,116,0,86
gene-LOC102153412|LOC102153412,46,72,49,16,108,0,38,86,23,28,0,17
gene-LOC111098699|LOC111098699,0,0,0,0,0,0,0,0,0,0,184,0
gene-LOC482405|LOC482405,11,10,7,9,8,6,4,5,10,10,11,7
gene-LOC111098831|LOC111098831,22,52,22,36,49,0,39,45,25,45,0,41
gene-LOC106559688|LOC106559688,33,29,24,20,28,0,20,46,21,13,4,19
gene-LOC111098696|LOC111098696,4,4,6,0,0,0,0,2,3,6,0,0
gene-THAP5|THAP5,1165,1323,931,634,1160,425,590,1054,968,1508,639,1135
gene-GPR141|GPR141,27,29,30,7,34,5,14,46,5,19,0,20
gene-LOC119867071|LOC119867071,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098828|LOC111098828,0,0,19,12,0,0,36,0,0,15,0,25
gene-LOC111098830|LOC111098830,15,20,18,0,16,0,17,18,5,0,23,13
gene-LOC119867743|LOC119867743,0,0,0,0,0,0,0,0,0,0,0,1
gene-DNAJB9|DNAJB9,3667,3830,2324,1611,3803,598,2215,2865,3008,4102,1490,3311
gene-LOC111098827|LOC111098827,234,214,64,18,211,0,0,239,92,64,1,3
gene-LOC111098665|LOC111098665,60,61,26,33,37,8,14,34,92,80,0,78
gene-ZNF277|ZNF277,212,196,87,286,160,1261,52,195,437,478,767,208
gene-DOCK4|DOCK4,43,52,42,64,49,318,26,66,58,81,106,39
gene-LOC102153873|LOC102153873,59,52,40,88,64,272,47,50,63,63,152,43
gene-IMMP2L|IMMP2L,278,285,100,302,170,176,88,142,291,305,25,152
gene-LRRN3|LRRN3,17,8,2,0,4,32,1,7,10,5,6,5
gene-LOC102153552|LOC102153552,226,303,237,101,352,0,328,227,85,140,0,131
gene-LOC102154079|LOC102154079,0,0,0,0,0,0,0,0,2,0,0,0
gene-LOC111098833|LOC111098833,33,64,84,5,48,0,70,22,7,12,0,5
gene-LSMEM1|LSMEM1,0,0,0,3,6,0,0,0,0,5,4,0
gene-IFRD1|IFRD1,1246,1129,546,966,818,904,571,736,1187,953,346,572
gene-GPR85|GPR85,2,0,3,6,2,42,2,0,8,10,13,4
gene-LOC102155062|LOC102155062,2,0,0,0,0,0,0,0,0,0,0,0
gene-TMEM168|TMEM168,1097,1120,600,707,1448,853,554,813,1738,2042,484,1303
gene-BMT2|BMT2,1194,1040,534,651,1273,392,651,870,945,1247,219,923
gene-LOC100687040|LOC100687040,0,0,0,0,0,0,0,0,0,3,0,0
gene-SMIM30|SMIM30,694,731,414,655,664,942,512,566,682,668,671,551
gene-LOC102155234|LOC102155234,109,132,111,110,92,31,114,119,135,104,30,147
gene-LOC111098838|LOC111098838,0,0,0,0,0,0,0,0,0,0,10,0
gene-LOC100683151|LOC100683151,0,0,0,0,0,0,0,0,0,0,2,0
gene-LOC111098836|LOC111098836,10,0,3,3,5,4,4,10,12,11,0,0
gene-PPP1R3A|PPP1R3A,3,3,4,0,3,0,0,0,0,5,0,0
gene-LOC111098839|LOC111098839,9,12,13,13,20,0,18,26,0,0,0,8
gene-LOC102155481|LOC102155481,12,6,10,3,15,5,7,9,24,31,0,6
gene-LOC102155421|LOC102155421,38,100,51,18,0,0,0,0,23,27,0,0
gene-LOC106559704|LOC106559704,86,70,71,59,68,23,39,79,94,154,6,59
gene-LOC111098844|LOC111098844,200,212,137,71,204,0,147,172,74,125,0,101
gene-LOC111098845|LOC111098845,10,9,16,0,0,0,6,11,0,0,0,0
gene-LOC100683520|LOC100683520,1,1,2,0,1,1,2,2,1,1,1,1
gene-LOC111098712|LOC111098712,0,0,0,4,0,0,0,0,0,0,0,0
gene-LOC119866897|LOC119866897,66,56,80,49,60,0,68,44,41,43,0,60
gene-LOC111098846|LOC111098846,208,312,119,227,276,0,225,141,154,202,4,220
gene-CAV2|CAV2,69,111,65,104,69,2078,28,121,91,122,896,53
gene-CAV1|CAV1,50,68,37,60,40,1815,20,75,49,46,322,24
gene-LOC119867730|LOC119867730,1,1,0,0,1,1,0,1,0,1,1,1
gene-TFEC|TFEC,155,176,94,132,254,49,149,173,84,172,13,228
gene-TES|TES,1605,1897,1860,1001,2271,3335,1961,1962,747,848,1917,1265
gene-LOC100683712|LOC100683712,19,16,15,28,19,44,9,15,27,25,54,18
gene-MET|MET,184,155,76,124,219,1274,67,204,270,237,2525,157
gene-LOC111098848|LOC111098848,45,10,19,13,27,0,93,26,15,16,0,7
gene-FOXP2|FOXP2,728,269,337,211,259,44,253,574,240,200,15,370
gene-LOC111098842|LOC111098842,49,26,33,9,42,0,20,42,57,62,0,39
gene-MDFIC|MDFIC,391,420,138,466,317,1283,117,262,526,769,937,270
gene-LOC111098840|LOC111098840,349,475,312,171,420,0,358,446,122,161,0,314
gene-LOC111098843|LOC111098843,10,13,5,1,11,0,12,8,4,2,0,1
gene-LOC111098841|LOC111098841,117,79,90,30,135,0,73,137,31,35,0,81
gene-LOC119865884|LOC119865884,79,30,40,59,50,0,22,68,47,56,0,51
gene-CAPZA2|CAPZA2,647,538,172,513,395,2778,110,396,943,1055,1940,388
gene-LOC111098849|LOC111098849,0,0,0,12,0,0,0,0,0,0,0,0
gene-LOC111098850|LOC111098850,0,3,1,14,0,9,0,0,0,0,0,2
gene-WNT2|WNT2,23,37,19,58,29,141,16,42,44,77,17,22
gene-ST7|ST7,195,186,130,225,149,955,81,162,176,165,728,121
gene-LOC111098851|LOC111098851,6,9,0,0,13,156,11,4,18,23,6,11
gene-LOC111098852|LOC111098852,0,0,0,0,0,111,0,0,0,0,0,1
gene-ASZ1|ASZ1,888,896,592,580,994,33,318,658,1491,1798,0,1115
gene-LOC111098853|LOC111098853,0,0,0,0,0,5,0,0,34,0,0,0
gene-CFTR|CFTR,15,11,8,13,13,7751,18,10,22,30,27,28
gene-LOC119867606|LOC119867606,6,0,2,8,4,0,0,11,0,0,0,3
gene-LOC102151760|LOC102151760,45,49,174,134,51,64,22,51,74,97,25,54
gene-LOC119867721|LOC119867721,0,0,0,0,0,1,0,1,0,1,0,0
gene-LOC119866216|LOC119866216,0,11,0,0,0,12,5,0,4,0,0,5
gene-CTTNBP2|CTTNBP2,1039,672,482,589,930,4271,484,1000,608,846,380,601
gene-LSM8|LSM8,931,1058,549,1585,1064,1046,652,782,1239,1240,1302,965
gene-LOC100688105|LOC100688105,73,69,34,56,54,54,43,45,62,44,20,35
gene-LOC111098702|LOC111098702,92,35,8,11,60,0,51,12,10,16,0,16
gene-LOC111098704|LOC111098704,0,7,0,0,0,0,0,0,6,0,0,0
gene-LOC111098855|LOC111098855,43,32,0,6,22,0,18,5,4,8,0,13
gene-LOC111098703|LOC111098703,4,6,0,0,10,0,0,0,0,0,0,0
gene-LOC111098705|LOC111098705,0,12,0,6,12,0,0,9,6,0,0,0
gene-LOC111098713|LOC111098713,0,12,0,0,0,0,0,0,0,0,0,0
gene-LOC119867659|LOC119867659,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119867516|LOC119867516,9,2,5,7,4,0,3,12,20,9,0,7
gene-LOC100856228|LOC100856228,2,2,1,3,2,7,2,2,2,2,3,1
gene-LOC102156984|LOC102156984,112,160,153,29,186,0,73,24,51,68,0,91
gene-LOC111098707|LOC111098707,297,378,381,48,213,0,219,524,43,53,0,290
gene-LOC119866772|LOC119866772,0,0,0,0,0,0,0,0,0,4,0,0
gene-LOC119866776|LOC119866776,12,18,13,0,8,0,11,12,4,13,0,11
gene-LOC102157282|LOC102157282,6,8,0,13,8,5,0,7,27,26,0,5
gene-LOC111098708|LOC111098708,147,140,169,44,206,0,226,146,29,45,0,109
gene-TSPAN12|TSPAN12,366,315,152,420,247,2059,67,305,601,746,304,293
gene-LOC111098858|LOC111098858,95,112,27,163,98,6,64,110,110,135,0,85
gene-LOC111098860|LOC111098860,0,6,0,4,5,3,4,4,0,4,0,0
gene-KCND2|KCND2,125,90,65,156,149,33,88,123,118,139,3,66
gene-LOC102154153|LOC102154153,2,0,0,2,1,0,0,0,1,0,0,0
gene-LOC111098857|LOC111098857,38,45,27,16,27,0,40,63,14,18,0,0
gene-ING3|ING3,590,859,492,272,911,335,394,737,344,409,94,413
gene-WNT16|WNT16,4,4,0,13,3,2,0,3,11,8,0,4
gene-LOC119866694|LOC119866694,0,0,0,6,0,0,0,3,0,4,5,7
gene-LOC111098862|LOC111098862,29,37,68,142,75,0,118,58,38,115,4,82
gene-FAM3C|FAM3C,247,221,60,308,137,1487,33,152,364,416,1230,168
gene-LOC119867667|LOC119867667,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098861|LOC111098861,0,0,0,5,0,0,3,0,3,7,0,3
gene-CPED1|CPED1,106,198,71,309,128,1160,35,348,185,214,88,124
gene-LOC102152348|LOC102152348,212,334,463,5,319,0,228,638,25,0,0,49
gene-FEZF1|FEZF1,15,13,3,34,15,0,3,20,28,31,0,29
gene-LOC111098711|LOC111098711,30,56,18,50,23,0,54,38,34,30,0,8
gene-PTPRZ1|PTPRZ1,122,133,76,148,111,121,140,182,226,231,4,119
gene-AASS|AASS,242,235,89,253,158,276,113,221,347,524,104,205
gene-LOC111098864|LOC111098864,23,0,0,7,0,5,0,0,0,5,5,2
gene-LOC119866869|LOC119866869,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC13A1|SLC13A1,8,0,5,26,2,0,17,17,4,5,0,9
gene-LOC102152781|LOC102152781,230,287,190,164,269,9,142,115,83,109,4,104
gene-CADPS2|CADPS2,1303,1265,1093,1133,1971,1302,910,1385,1148,1604,603,1231
gene-RNF133|RNF133,2464,3122,3546,398,3806,12,2863,3395,128,347,62,1634
gene-RNF148|RNF148,5044,5804,5958,1692,7432,15,5800,5321,1147,1855,47,3090
gene-LOC111098863|LOC111098863,207,200,203,37,151,2,70,156,35,74,0,89
gene-LOC119866503|LOC119866503,3,0,0,4,3,2,0,4,5,6,0,2
gene-LOC607881|LOC607881,10,4,4,9,8,5,5,6,10,11,1,4
gene-LOC119869299|LOC119869299,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119869217|LOC119869217,39,15,19,17,59,0,38,26,20,12,0,22
gene-LOC111095026|LOC111095026,73,48,42,14,75,0,69,33,33,22,0,40
gene-LOC119869300|LOC119869300,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111097607|LOC111097607,54,29,26,17,53,0,27,26,12,7,0,19
gene-LOC100855618|LOC100855618,44,49,23,24,21,37,8,23,29,45,8,21
gene-IQUB|IQUB,5599,8416,6079,3253,7670,359,5502,7542,5451,7550,148,5182
gene-LOC119869315|LOC119869315,35,62,4,6,27,0,6,58,7,3,0,6
gene-OR13P3|OR13P3,6,6,0,0,7,0,1,7,0,0,1,1
gene-LOC119868456|LOC119868456,0,0,0,0,2,0,4,4,0,0,0,0
gene-SLC2A1|SLC2A1,628,823,152,827,436,1317,166,385,727,662,1346,262
gene-ZNF691|ZNF691,204,194,134,272,203,487,147,112,236,287,226,147
gene-C15H1orf50|C15H1orf50,211,299,159,456,221,317,186,257,244,300,460,235
gene-ERMAP|ERMAP,29,40,19,33,83,2,43,21,15,36,8,37
gene-TMEM269|TMEM269,531,469,416,75,419,0,341,677,27,58,0,272
gene-SVBP|SVBP,592,760,394,874,610,686,470,623,632,791,959,595
gene-LOC111098933|LOC111098933,38,34,37,27,58,5,42,43,27,35,4,44
gene-LOC111098934|LOC111098934,15,17,26,9,21,2,21,12,1,0,0,10
gene-P3H1|P3H1,174,206,98,499,194,1137,95,164,342,326,316,175
gene-PPIH|PPIH,608,593,514,1093,603,516,438,560,679,704,331,622
gene-YBX1|YBX1,25923,26286,25372,21992,35905,6318,26024,23247,15364,17140,6890,21031
gene-ZMYND12|ZMYND12,1120,1385,888,852,1624,34,1312,1095,506,710,21,874
gene-PPCS|PPCS,171,142,66,134,116,368,44,101,233,276,387,109
gene-LOC119869329|LOC119869329,0,3,0,0,0,0,0,0,0,0,0,3
gene-CCDC30|CCDC30,16904,17974,18321,20096,27069,1271,19257,20836,13147,16750,665,20684
gene-LOC111098935|LOC111098935,73,82,39,65,89,6,76,85,32,41,0,102
gene-LOC106559773|LOC106559773,888,890,897,402,1319,353,704,933,343,499,192,669
gene-RIMKLA|RIMKLA,502,514,462,480,594,124,387,493,624,621,31,609
gene-GUCA2A|GUCA2A,0,0,0,9,0,37,0,0,0,0,489,0
gene-FOXJ3|FOXJ3,2070,1957,1707,1048,1978,1449,1425,2162,1181,1570,808,1712
gene-LOC111098936|LOC111098936,10,32,57,26,44,0,47,36,16,36,0,26
gene-LOC111090117|LOC111090117,17,0,20,9,0,0,15,16,0,0,0,0
gene-EDN2|EDN2,8,15,24,7,26,32,27,11,5,5,16,8
gene-LOC111098939|LOC111098939,0,0,0,4,0,0,0,0,5,7,0,0
gene-LOC111098938|LOC111098938,71,67,78,66,90,0,132,76,27,59,0,52
gene-FOXO6|FOXO6,501,634,575,225,722,58,694,798,139,201,13,405
gene-HIVEP3|HIVEP3,895,933,1206,250,1023,151,753,1397,142,246,36,837
gene-LOC111098937|LOC111098937,226,238,145,111,282,66,180,152,81,109,8,132
gene-MIR8839|MIR8839,0,0,0,0,0,0,0,0,0,0,0,0
rna-NR_128785.1|MIR8839,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC102151786|LOC102151786,5,3,10,3,3,17,4,5,3,3,0,2
gene-LOC119868088|LOC119868088,57,60,95,15,52,0,50,61,3,11,0,34
gene-LOC119868093|LOC119868093,3,5,8,3,13,3,3,5,3,3,5,9
gene-SCMH1|SCMH1,1423,2044,827,1841,1715,979,883,1318,2131,2056,496,1100
gene-LOC111098940|LOC111098940,1,0,7,1,6,0,4,17,4,4,1,2
gene-SLFNL1|SLFNL1,2471,1455,2201,590,2317,11,2209,1965,204,400,11,1537
gene-LOC119869294|LOC119869294,10,13,15,3,17,4,8,21,5,4,0,8
gene-LOC102152479|LOC102152479,33,22,12,32,17,4,15,18,43,44,23,13
gene-CTPS1|CTPS1,1998,1641,647,2915,1323,845,664,1180,2923,2900,1244,1006
gene-CITED4|CITED4,466,495,187,873,278,105,191,321,394,512,318,265
gene-KCNQ4|KCNQ4,75,51,65,97,63,70,53,93,73,59,6,65
gene-LOC111098942|LOC111098942,400,333,285,219,368,8,347,273,137,231,0,189
gene-NFYC|NFYC,489,589,315,981,596,812,408,464,618,708,447,477
gene-MIR30C-1|MIR30C-1,0,0,0,0,0,0,0,0,0,0,0,0
rna-NR_049255.1|MIR30C-1,0,0,0,0,0,0,0,0,0,0,0,0
gene-MIR30E|MIR30E,0,0,0,0,0,0,0,0,1,0,0,0
rna-NR_049254.1|MIR30E,0,0,0,0,0,0,0,0,1,0,0,0
gene-RIMS3|RIMS3,202,230,151,240,303,243,199,148,244,265,25,110
gene-LOC119869316|LOC119869316,78,141,64,67,109,0,133,93,30,45,0,33
gene-LOC111098943|LOC111098943,3,12,0,9,10,0,21,7,5,3,0,0
gene-ZFP69B|ZFP69B,155,149,59,187,134,199,50,142,296,278,80,178
gene-LOC102155746|LOC102155746,68,118,92,117,97,68,77,77,139,152,15,72
gene-LOC482454|LOC482454,54,55,17,49,32,221,15,45,80,114,134,44
gene-ZFP69|ZFP69,168,179,88,142,126,982,45,161,198,194,539,158
gene-LOC106559770|LOC106559770,36,25,16,29,26,89,9,48,63,83,102,47
gene-EXO5|EXO5,185,206,70,273,155,857,33,135,243,251,425,139
gene-LOC100685508|LOC100685508,19,20,13,9,19,7,19,20,18,23,10,19
gene-LOC111098946|LOC111098946,0,0,0,0,0,0,0,0,0,0,0,0
gene-COL9A2|COL9A2,50,29,26,88,70,584,44,73,57,110,60,64
gene-SMAP2|SMAP2,2426,2308,2114,1830,2085,973,1192,2232,2264,2871,851,2042
gene-ZMPSTE24|ZMPSTE24,1185,1106,857,601,1296,1058,685,836,1042,1140,1329,835
gene-LOC119869439|LOC119869439,1,0,0,0,0,0,0,0,0,0,0,0
gene-TMCO2|TMCO2,3549,3584,3642,1042,4680,0,3357,3124,873,1304,35,2180
gene-LOC102155140|LOC102155140,219,221,308,361,270,9,349,316,222,199,22,239
gene-LOC119869302|LOC119869302,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC607768|LOC607768,12,9,0,5,0,10,0,9,0,11,4,9
gene-PPIE|PPIE,298,297,145,592,297,656,161,210,521,449,387,216
gene-NT5C1A|NT5C1A,9,9,3,15,5,41,0,6,20,6,0,6
gene-HPCAL4|HPCAL4,260,197,150,183,198,140,149,147,146,143,14,112
gene-HEYL|HEYL,589,778,254,1398,411,2573,173,531,662,846,155,484
gene-LOC119869450|LOC119869450,0,0,1,0,0,0,0,0,0,0,1,0
gene-LOC119869460|LOC119869460,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119869476|LOC119869476,0,0,0,0,0,1,0,0,0,0,0,0
gene-MYCL|MYCL,174,194,210,124,227,555,126,188,127,160,276,161
gene-TRIT1|TRIT1,305,289,183,477,358,496,224,238,434,409,300,285
gene-RLF|RLF,1605,1523,1062,1079,1902,1258,837,1264,1780,1907,716,1134
gene-PPT1|PPT1,1427,1547,661,1382,1255,1940,652,927,1803,1808,1319,944
gene-CAP1|CAP1,9813,10270,10234,6530,12625,4855,9098,10418,4954,5993,4180,9050
gene-LOC119869301|LOC119869301,179,168,156,61,215,18,156,126,50,64,21,131
gene-MFSD2A|MFSD2A,1124,942,330,1376,671,202,426,571,1069,673,1493,484
gene-PABPC4|PABPC4,1763,1660,593,2791,1236,1475,560,1187,2404,2384,953,1225
gene-LOC119869431|LOC119869431,1,0,1,2,1,2,0,0,2,0,0,1
gene-LOC102156058|LOC102156058,205,201,100,436,154,648,143,209,304,294,219,203
gene-LOC119869303|LOC119869303,68,78,20,43,40,60,13,73,43,51,12,42
gene-LOC102156910|LOC102156910,29,18,6,13,18,0,19,17,13,13,11,8
gene-NDUFS5|NDUFS5,1525,1425,1197,2535,1637,1989,1515,1261,1469,1473,2880,1256
gene-MACF1|MACF1,5448,4456,2295,4606,4204,11032,1377,3432,9857,8726,2826,3689
gene-LOC119869470|LOC119869470,0,0,0,1,0,0,0,0,1,0,0,0
gene-LOC106559739|LOC106559739,22,10,26,0,16,0,23,47,11,28,6,37
gene-AKIRIN1|AKIRIN1,2745,2661,1786,2246,2746,1179,1420,2361,2779,3152,2158,2098
gene-LOC111098951|LOC111098951,0,3,2,0,0,0,0,0,0,0,0,0
gene-RHBDL2|RHBDL2,5,0,0,0,0,108,6,10,4,8,213,0
gene-LOC119869442|LOC119869442,0,1,1,0,2,0,1,1,0,1,1,4
gene-LOC102157317|LOC102157317,516,381,405,279,600,95,533,504,151,236,86,347
gene-GJA9|GJA9,645,452,372,239,677,99,622,660,158,211,144,439
gene-MYCBP|MYCBP,480,425,437,356,480,203,354,391,298,432,241,336
gene-RRAGC|RRAGC,1380,1443,1534,742,1561,869,780,1525,929,1083,1379,1436
gene-LOC102151386|LOC102151386,123,153,272,89,173,0,142,144,86,112,0,224
gene-LOC111098949|LOC111098949,40,29,30,36,47,0,21,37,17,27,3,37
gene-LOC111098948|LOC111098948,35,53,83,16,90,0,47,50,7,14,0,59
gene-LOC119869384|LOC119869384,0,0,4,0,0,0,0,0,0,0,0,0
gene-LOC102151582|LOC102151582,281,348,315,115,454,0,372,310,57,77,0,176
gene-LOC100686200|LOC100686200,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC102151650|LOC102151650,17,8,23,9,27,0,22,17,0,16,0,40
gene-LOC111098880|LOC111098880,30,18,13,19,16,0,5,12,26,45,0,18
gene-LOC119869323|LOC119869323,7,4,6,4,5,0,0,12,0,3,0,5
gene-LOC102151706|LOC102151706,6,7,5,10,20,10,10,9,0,13,0,10
gene-POU3F1|POU3F1,12,7,4,15,14,18,5,17,9,11,15,11
gene-LOC102151429|LOC102151429,260,363,372,47,311,0,200,248,43,85,0,257
gene-LOC119869391|LOC119869391,1506,1403,1095,255,1760,0,1013,781,163,252,12,817
gene-LOC111098952|LOC111098952,2986,2978,2766,826,4111,7,3174,2747,526,818,33,1874
gene-FHL3|FHL3,68,75,28,277,103,520,28,81,143,78,108,79
gene-UTP11|UTP11,1431,1605,1073,1600,1830,846,1258,1220,1438,1661,826,1180
gene-SF3A3|SF3A3,2270,2219,1540,2459,2672,1877,1994,1663,2193,2451,1281,1905
gene-LOC111098953|LOC111098953,0,0,0,0,0,3,0,0,0,0,3,0
gene-INPP5B|INPP5B,322,296,115,381,216,1715,72,190,472,623,501,215
gene-LOC119869474|LOC119869474,2,1,2,0,0,1,0,1,0,1,2,0
gene-LOC106559786|LOC106559786,0,0,0,0,0,0,0,0,0,0,0,0
gene-EPHA10|EPHA10,478,499,382,224,344,4,338,368,134,203,4,288
gene-MTF1|MTF1,3929,4346,3574,2782,4761,407,3796,3466,2228,2513,691,3050
gene-C15H1orf122|C15H1orf122,425,425,199,724,320,466,263,274,299,372,1500,230
gene-YRDC|YRDC,863,815,355,1498,667,756,400,641,1005,1004,1320,683
gene-MANEAL|MANEAL,542,570,228,534,395,440,166,272,476,432,47,213
gene-CDCA8|CDCA8,573,642,594,1076,812,92,505,634,776,828,68,725
gene-RSPO1|RSPO1,0,0,0,0,0,92,0,0,0,0,16,0
gene-C15H1orf109|C15H1orf109,199,217,123,591,155,623,151,208,258,353,407,169
gene-SNIP1|SNIP1,401,424,228,414,359,657,178,313,582,689,451,353
gene-GNL2|GNL2,1279,1407,960,1619,1590,1108,1009,1220,1340,1642,709,1185
gene-DNALI1|DNALI1,1715,1786,1365,1062,2058,75,2249,1429,516,757,12,1016
gene-ZC3H12A|ZC3H12A,51,58,50,103,80,183,39,84,27,59,163,58
gene-LOC111098955|LOC111098955,102,111,99,60,103,0,115,110,75,86,15,64
gene-LOC111098956|LOC111098956,37,39,38,35,61,0,47,22,10,32,14,30
gene-MEAF6|MEAF6,3620,3444,2419,2885,3297,1894,3071,3095,2437,2867,1018,2767
gene-LOC119869326|LOC119869326,0,0,0,0,0,3,0,0,0,0,0,0
gene-CSF3R|CSF3R,10,16,0,21,0,523,0,12,16,21,27,12
gene-LOC111098957|LOC111098957,26,4,8,9,19,0,9,15,6,11,0,29
gene-GRIK3|GRIK3,0,4,0,8,10,13,0,0,0,8,0,4
gene-MRPS15|MRPS15,662,784,423,1211,589,1391,476,559,661,699,1380,438
gene-LSM10|LSM10,336,418,340,715,424,1192,370,330,373,425,1026,289
gene-OSCP1|OSCP1,9588,10792,9615,5564,12197,874,9981,9617,4328,5068,967,7077
gene-MAP7D1|MAP7D1,829,724,982,680,813,1617,739,786,291,465,478,554
gene-COL8A2|COL8A2,5,3,8,21,5,239,4,6,6,14,69,4
gene-TRAPPC3|TRAPPC3,1135,1226,1016,1750,1254,1294,863,1161,1098,1363,955,1099
gene-SH3D21|SH3D21,5862,6566,6291,1658,7469,461,6343,7180,580,1288,113,4271
gene-STK40|STK40,1510,1596,1140,1173,1819,846,1720,1284,661,990,925,1030
gene-LOC119869319|LOC119869319,23,13,24,0,13,0,13,9,6,7,0,28
gene-EVA1B|EVA1B,101,125,38,113,37,443,45,113,15,52,158,49
gene-THRAP3|THRAP3,2179,2071,1046,2257,1901,3640,692,1224,3317,3466,3059,1570
gene-LOC119869304|LOC119869304,0,0,0,0,0,0,0,0,1,0,0,0
gene-ADPRS|ADPRS,247,254,158,768,300,986,261,230,342,386,581,226
gene-TEKT2|TEKT2,8205,9059,9682,8399,12692,481,11867,9341,4735,5256,73,6346
gene-AGO3|AGO3,593,612,331,390,520,979,329,545,657,877,617,507
gene-LOC119869414|LOC119869414,6,22,6,3,9,0,18,0,5,8,0,0
gene-AGO1|AGO1,980,950,734,1131,1069,2363,609,859,1344,1434,2117,996
gene-LOC100687955|LOC100687955,0,0,0,0,0,0,0,0,0,0,0,0
gene-AGO4|AGO4,344,207,73,286,169,1546,51,189,619,560,686,180
gene-C15H1orf216|C15H1orf216,4,8,0,40,9,262,5,6,10,21,50,10
gene-LOC102153318|LOC102153318,0,0,0,0,0,0,0,0,0,0,0,0
gene-CLSPN|CLSPN,178,121,56,214,120,94,43,188,306,376,47,116
gene-TFAP2E|TFAP2E,5,0,0,4,0,0,0,0,0,0,0,0
gene-PSMB2|PSMB2,2502,2562,1458,3027,2246,1836,1882,1983,2142,2422,3285,1859
gene-NCDN|NCDN,875,926,745,1225,951,338,782,877,868,832,358,898
gene-LOC119869362|LOC119869362,0,0,0,0,0,0,0,0,3,2,0,2
gene-LOC119869363|LOC119869363,125,204,192,205,205,154,153,245,162,210,111,208
gene-LOC119869364|LOC119869364,0,9,0,21,0,40,8,11,18,28,14,11
gene-KIAA0319L|KIAA0319L,2754,2839,1768,2742,2902,2069,1711,2135,3340,3053,1302,2162
gene-ZMYM4|ZMYM4,1292,1363,656,920,1293,1391,740,1038,1788,1996,770,1052
gene-TRNAK-UUU-7|TRNAK-UUU,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098960|LOC111098960,3,7,6,2,11,0,5,2,4,3,0,4
gene-ZMYM1|ZMYM1,319,337,134,396,295,1046,105,335,725,907,600,371
gene-SFPQ|SFPQ,3663,3493,2342,3641,3899,6517,2137,3224,4895,5420,3280,3533
gene-LOC119869353|LOC119869353,0,0,18,0,0,0,8,0,0,5,0,8
gene-DLGAP3|DLGAP3,27,24,16,71,38,41,21,24,31,64,8,16
gene-ZMYM6|ZMYM6,670,528,260,356,523,805,230,443,776,832,913,471
gene-LOC111090138|LOC111090138,0,0,0,0,0,3,0,1,1,1,0,0
gene-LOC119869284|LOC119869284,23,13,0,0,7,0,6,6,13,9,0,8
gene-LOC119869322|LOC119869322,0,0,0,0,0,0,0,0,0,0,0,0
gene-GJB5|GJB5,0,0,0,0,0,6,0,0,0,0,21,0
gene-LOC119869320|LOC119869320,0,0,0,0,0,0,0,0,0,0,0,0
gene-SMIM12|SMIM12,2373,2292,1859,2564,2313,749,2476,1721,1074,1481,824,1871
gene-GJB3|GJB3,5,7,7,14,22,66,9,19,7,8,617,11
gene-LOC119869325|LOC119869325,21,31,22,13,24,0,26,28,10,14,0,10
